 zip_code,lat,lng
93705,36.791209,-119.837855
93704,36.793145,-119.794502
93703,36.769055,-119.786343
93727,36.744021,-119.717067
93704,36.767095,-119.804574
93711,36.816597,-119.813988
93728,36.764102,-119.795353
93710,36.817798,-119.769992
93726,36.80319,-119.780238
93701,36.745322,-119.778964
93706,36.718701,-119.798656
93727,36.744017,-119.721728
93701,36.745483,-119.796354
93711,36.820863,-119.831989
93703,36.763421,-119.769567
93710,36.829282,-119.777891
93728,36.754885,-119.806945
93705,36.785619,-119.82526
93711,36.830885,-119.825197
93706,36.72398,-119.830101
93727,36.754909,-119.71687
93705,36.793159,-119.836732
93703,36.775049,-119.760125
93710,36.811289,-119.770024
93725,36.713998,-119.716141
93711,36.83948,-119.854342
93721,36.735711,-119.785766
93722,36.813441,-119.867791
93706,36.72743,-119.8037
93711,36.823716,-119.816742
93726,36.782895,-119.736863
93704,36.80673,-119.809661
93722,36.827117,-119.863584
93705,36.780772,-119.815628
93703,36.769337,-119.78717
93728,36.753031,-119.792844
93705,36.787122,-119.818949
93721,36.731864,-119.793039
93740,36.80971,-119.74805
93725,36.714673,-119.72406
93721,36.786481,-119.839627
93704,36.778861,-119.810895
93312,35.364671,-119.10518
93309,35.358093,-119.084252
93308,35.399796,-119.086371
92831,33.882252,-117.897622
92833,33.878329,-117.951893
92832,33.878501,-117.939434
92835,33.909267,-117.925106
92831,33.871623,-117.89612
92832,33.863942,-117.931453
90621,33.861496,-117.978351
90631,33.937016,-117.95681
92831,33.878757,-117.890319
92833,33.884512,-117.953783
95632,38.275459,-121.295786
92841,33.783838,-117.961181
92840,33.786146,-117.921476
92843,33.77114,-117.928622
92708,33.727884,-117.962249
92683,33.740631,-117.949732
92845,33.780592,-118.020903
92844,33.761054,-117.964835
90680,33.800332,-117.996937
92840,33.78612,-117.924826
92843,33.765325,-117.906167
92845,33.783319,-118.018267
92704,33.737301,-117.930839
92703,33.751586,-117.925396
92844,33.754906,-117.960393
92843,33.750515,-117.945138
92841,33.780256,-117.987334
92708,33.722274,-117.926926
92844,33.747188,-117.9625
92704,33.733383,-117.927428
92845,33.7817,-118.013299
92841,33.798872,-117.986237
92843,33.770723,-117.896787
92840,33.78553,-117.937827
92844,33.767708,-117.95614
92843,33.762359,-117.930672
92845,33.777191,-118.018365
95503,40.761484,-124.06126
91770,34.052783,-118.086727
91755,34.04673,-118.1096
96019,40.691584,-122.40137
96019,40.690996,-122.40135
96003,40.630527,-122.40318
96019,40.682877,-122.351329
96002,40.59626,-122.32361
96034,41.520173,-122.524073
93313,35.221604,-119.023586
96035,40.06962,-122.180861
95441,38.720249,-122.890503
95020,37.02482,-121.604521
91214,34.23747,-118.262121
91201,34.180264,-118.285645
91205,34.125364,-118.254455
91203,34.152836,-118.262391
91214,34.223606,-118.243244
91206,34.148932,-118.251147
91204,34.139987,-118.263111
91208,34.199673,-118.232119
91207,34.163826,-118.227938
91205,34.145582,-118.233337
91202,34.165808,-118.270432
91214,34.221181,-118.240207
91204,34.140014,-118.262903
91741,34.142049,-117.853564
91740,34.126102,-117.877727
95667,38.694112,-120.717242
95965,39.730944,-121.528183
95928,39.747188,-121.792224
93117,34.430725,-119.896227
93111,34.450226,-119.801025
93243,34.79252,-118.853824
92374,34.068244,-117.217014
96001,40.541487,-122.472036
95945,39.221311,-121.073086
95316,37.572463,-120.790893
95472,38.360801,-122.785417
93908,36.696554,-121.701111
93307,35.302235,-118.995302
93304,35.318645,-119.013249
93313,35.288688,-119.03396
93927,36.32651,-121.2478
96038,41.645099,-122.525245
92020,32.817276,-116.980663
92021,32.799182,-116.94762
92040,32.868092,-116.91713
92019,32.799318,-116.915065
91944,32.780696,-116.986349
91941,32.754868,-117.037595
91977,32.735371,-116.973453
92071,32.856945,-116.968385
91944,32.780628,-116.986329
91978,32.730122,-116.925152
92020,32.817357,-116.980664
92019,32.760778,-116.921801
93434,34.969889,-120.567203
91730,34.09456,-117.593
91764,34.073323,-117.581459
95446,38.511106,-122.996261
95322,37.248942,-120.998538
95322,37.096935,-121.020188
91744,34.048201,-117.942793
91745,33.996991,-117.947964
91744,34.037294,-117.929254
91744,34.028911,-117.937014
91744,34.021373,-117.947527
91746,34.011334,-117.972058
91744,34.029794,-117.921706
93230,36.338314,-119.652905
93232,36.335908,-119.62907
96039,41.794698,-123.373422
95065,37.024386,-121.990352
96007,40.44709,-122.408378
95465,38.389369,-122.930747
94928,38.354136,-122.709252
95358,37.666231,-121.066328
90250,33.922242,-118.358588
94544,37.642924,-122.062983
94540,37.669358,-122.077542
94541,37.66798,-122.0944
94545,37.634858,-122.091516
94544,37.635919,-122.086052
94541,37.680488,-122.052463
94546,37.687895,-122.087908
94542,37.653603,-122.017591
92249,32.72534,-115.529247
92342,34.747478,-117.336325
92544,33.75381,-116.914963
92543,33.744381,-116.960272
92536,33.4801,-116.9116
92544,33.728582,-116.933841
92549,33.738142,-116.720389
92596,33.702603,-117.088149
92545,33.719841,-117.008816
92539,33.57071,-116.660637
90254,33.868864,-118.391288
91011,34.206174,-118.204103
91405,34.20353,-118.448784
95323,37.620337,-120.748694
94010,37.566491,-122.363064
95324,37.401156,-120.851165
95374,37.328116,-120.855969
95023,36.829651,-121.392384
92250,32.814274,-115.37321
93110,34.450702,-119.745352
93257,36.021907,-119.032095
95412,38.716652,-123.364919
96044,41.910981,-122.561407
93207,35.873833,-118.70194
93238,35.73819,-118.4145
94508,38.557266,-122.460596
93041,34.153546,-119.190683
93033,34.163605,-119.171616
93035,34.173687,-119.232745
93041,34.150949,-119.196361
93532,34.671627,-118.424426
92648,33.66984,-118.00488
92646,33.644436,-117.965035
92708,33.705056,-117.961392
92649,33.731806,-118.026339
92647,33.714407,-118.001115
92683,33.752867,-118.00961
95547,40.549294,-124.093109
96047,40.50337,-122.540603
96076,40.362354,-122.913054
92251,32.845683,-115.576556
92243,32.758319,-115.732545
95684,38.581234,-120.577392
96011,41.015862,-121.907362
90303,33.927573,-118.332582
90302,33.977744,-118.346464
90301,33.963978,-118.35635
90305,33.967031,-118.322898
90303,33.939282,-118.329087
90301,33.95541,-118.366174
93245,36.36132,-119.8341
95524,40.846916,-124.067831
95309,37.866467,-120.437238
95327,37.954023,-120.416999
93063,34.27579,-118.7884
91935,32.73,-116.8541
96114,40.305465,-120.534237
95043,36.501826,-121.086078
95377,37.708198,-121.438891
95304,37.695112,-121.396711
94015,37.695362,-122.482318
94014,37.690272,-122.458598
94015,37.677907,-122.476702
94015,37.694181,-122.47879
93065,34.27641,-118.7886
94044,37.63879,-122.48662
94015,37.683895,-122.483033
94525,38.050977,-122.221899
94572,38.031325,-122.269195
96130,40.384118,-120.58845
92036,33.077096,-116.595139
92020,32.794923,-116.959691
96048,40.75,-123.0873
96073,40.551489,-122.23828
95568,41.39224,-123.496253
92509,34.016492,-117.429101
91752,33.986375,-117.517837
95451,38.979797,-122.838972
95426,38.8359,-122.74175
94904,37.951751,-122.538822
95452,38.415461,-122.554073
93543,34.527801,-117.963
93591,34.586786,-117.838556
93553,34.49876,-117.900433
93630,36.729139,-120.065345
93312,35.398516,-119.097822
93203,35.218153,-118.8359
93301,35.369666,-119.024784
93263,35.508236,-119.267861
93306,35.381109,-118.964744
93240,35.607778,-118.464967
93308,35.429666,-119.027383
93241,35.258553,-118.909159
93263,35.508429,-119.268396
93304,35.323531,-119.014098
93309,35.343209,-119.059799
93313,35.277228,-119.058276
93312,35.366421,-119.128967
93240,35.607592,-118.464593
93311,35.326801,-119.124875
93307,35.279506,-119.009556
93314,35.417791,-119.148188
93238,35.756801,-118.41722
93240,35.609222,-118.465974
95328,37.552004,-120.908593
95326,37.559984,-120.902629
93930,36.208641,-121.135652
93927,36.321228,-121.243821
93654,36.610693,-119.399044
93646,36.616755,-119.321906
93621,36.73393,-119.115455
93654,36.599323,-119.443636
93618,36.588707,-119.376553
93648,36.608905,-119.482934
93621,36.735557,-119.117603
93631,36.516702,-119.485599
93230,36.401764,-119.640342
96021,39.856848,-122.163518
96050,41.82305,-122.9613
95546,41.048943,-123.675565
95546,41.350114,-123.865976
95556,41.301644,-123.542207
95573,40.94847,-123.6375
95549,40.725656,-123.944775
95361,37.819127,-120.67189
94548,37.968752,-121.660969
95422,38.9601,-122.6217
95457,38.915449,-122.607915
95423,39.028267,-122.666723
95422,38.935392,-122.61992
91011,34.208569,-118.205804
95329,37.662199,-120.460474
90633,33.941674,-117.949431
90631,33.9323,-117.945
94020,37.3247,-122.279453
94060,37.256275,-122.37852
91977,32.718153,-117.017232
92020,32.801177,-116.995084
91941,32.7577,-117.0322
91977,32.706457,-116.992849
91978,32.73573,-116.967336
91941,32.776571,-117.039349
91942,32.787676,-117.019784
94549,37.861837,-122.093395
92651,33.564139,-117.824137
94952,38.199638,-122.71578
94044,37.598042,-122.496204
93907,36.772589,-121.604941
94963,38.017501,-122.675446
95963,39.76935,-122.156655
96150,38.905566,-120.012836
95453,39.061005,-122.918925
95033,37.193755,-122.018414
93313,35.304188,-119.083562
93230,36.24036,-119.6207
92040,32.86618,-116.935552
92083,33.170617,-117.220465
92120,32.791691,-117.087963
93241,35.26205,-118.917049
93534,34.709893,-118.159291
93535,34.690891,-118.124202
93536,34.688593,-118.179741
94939,37.938972,-122.531246
94925,37.928665,-122.522835
91302,34.14085,-118.652867
91301,34.151155,-118.749346
91302,34.1413,-118.619637
91302,34.162465,-118.697733
91361,34.143812,-118.81359
91301,34.157374,-118.78586
96130,40.417232,-120.65646
96055,40.1068,-122.1085
93242,36.432114,-119.689042
95682,38.557662,-120.979985
90260,33.900527,-118.359464
90250,33.898329,-118.333735
95333,37.227866,-120.251994
95365,37.293191,-120.31189
91945,32.740879,-117.028922
91941,32.747453,-117.045984
93245,36.297033,-119.787812
90304,33.937402,-118.364359
90301,33.9528,-118.3758
90305,33.960672,-118.319133
93263,35.503257,-119.278967
96052,40.699871,-122.813015
94952,38.278741,-122.706194
93065,34.276384,-118.788591
93277,36.268928,-119.314965
94513,37.92042,-121.68129
94561,37.970633,-121.717816
94952,38.152134,-122.710611
95209,38.02261,-121.3368
95207,38.01822,-121.3448
95219,38.007991,-121.364434
95215,37.99291,-121.1971
95236,38.020382,-121.094642
93247,36.206722,-119.082187
93226,35.730039,-118.703661
90650,33.92927,-118.085361
90670,33.953505,-118.081889
96064,41.711468,-122.38827
95062,36.983715,-121.986877
95953,39.225383,-121.660473
94551,37.718363,-121.72839
94550,37.67981,-121.75063
95334,37.380381,-120.717573
95210,38.03456,-121.3067
95227,38.192599,-121.083314
95212,38.03645,-121.250415
95209,38.03407,-121.3294
95242,38.135586,-121.29543
95240,38.138909,-121.284623
95220,38.17456,-121.2596
95237,38.16097,-121.1471
95240,38.08036,-121.1479
95253,38.142174,-121.205118
95209,38.03901,-121.3436
95212,38.046011,-121.256561
95207,37.995586,-121.31832
95219,38.05384,-121.392954
95210,38.039356,-121.298591
95212,38.046127,-121.273061
95551,40.643386,-124.218724
95501,40.785561,-124.134482
95033,37.12564,-121.944036
94025,37.42787,-122.202127
94027,37.437956,-122.212208
93436,34.708964,-120.464676
93437,34.755945,-120.528448
93438,34.635387,-120.448518
93436,34.654438,-120.464844
93437,34.747068,-120.507089
93545,36.608598,-118.063094
90805,33.852883,-118.19149
90808,33.840248,-118.129405
90807,33.84668,-118.178271
90806,33.811005,-118.200437
90815,33.796311,-118.130678
90804,33.783583,-118.145075
90814,33.772773,-118.164309
90755,33.816917,-118.174968
90713,33.844588,-118.106644
90802,33.774656,-118.200864
90815,33.8042,-118.10561
90814,33.77153,-118.1457
90810,33.797869,-118.213175
90713,33.852016,-118.122921
90805,33.871448,-118.176822
90815,33.779622,-118.105381
90712,33.849206,-118.148667
90810,33.799388,-118.220154
90807,33.828164,-118.180294
90804,33.7762,-118.149036
90805,33.872514,-118.185251
90803,33.772806,-118.106189
90806,33.801877,-118.196039
90813,33.780836,-118.177118
90805,33.854096,-118.181303
90807,33.827069,-118.182484
90712,33.838687,-118.158371
90805,33.878746,-118.159014
90815,33.807436,-118.110512
90713,33.837566,-118.103152
90808,33.816424,-118.079201
90813,33.786994,-118.18341
90815,33.800819,-118.115849
90712,33.844034,-118.152951
90755,33.798552,-118.172189
90815,33.800119,-118.11923
90808,33.840248,-118.134868
90804,33.779882,-118.155964
90806,33.807584,-118.191606
90704,33.338766,-118.332526
90805,33.864116,-118.202484
90813,33.788051,-118.189504
90704,33.44005,-118.498432
90747,33.86645,-118.257132
90755,33.796645,-118.169388
90805,33.848304,-118.198744
90815,33.796998,-118.136266
90803,33.771086,-118.103053
95650,38.787653,-121.171185
95658,38.896533,-121.125356
95663,38.8541,-121.176
95650,38.790263,-121.170361
95678,38.75406,-121.26695
90720,33.796252,-118.082712
90740,33.74377,-118.094675
94022,37.383214,-122.101202
94024,37.363756,-122.081676
94040,37.371972,-122.094371
94022,37.381228,-122.130447
91331,34.270358,-118.40569
90017,34.054678,-118.27207
90255,33.967759,-118.223734
90007,34.031785,-118.278838
90044,33.960287,-118.290342
90006,34.0487,-118.3054
90007,34.022536,-118.272145
91344,34.274267,-118.488017
91311,34.241758,-118.590704
90031,34.069801,-118.220252
90042,34.110071,-118.206152
90004,34.077813,-118.29896
91335,34.21269,-118.5416
90039,34.102488,-118.251932
90019,34.04251,-118.3389
90746,33.87808,-118.271436
90247,33.895545,-118.292929
91406,34.204094,-118.513965
91325,34.254422,-118.51501
90731,33.71125,-118.292935
90043,33.995192,-118.321997
90012,34.064219,-118.230665
90746,33.854534,-118.252569
91040,34.255102,-118.307478
90065,34.095365,-118.225152
90292,33.979591,-118.464836
90018,34.032226,-118.318025
91605,34.215182,-118.38208
90011,34.003226,-118.248283
90039,34.114605,-118.253919
90008,34.009707,-118.329283
90744,33.791906,-118.263967
90061,33.905181,-118.26923
91325,34.248511,-118.503126
90016,34.021907,-118.364939
90038,34.088001,-118.336473
90731,33.74665,-118.299042
90744,33.794444,-118.261177
91406,34.195129,-118.47708
91331,34.247514,-118.438161
91326,34.267545,-118.548974
90066,34.002094,-118.443267
90201,33.974365,-118.1904
90063,34.035523,-118.185942
90006,34.049309,-118.293877
91335,34.1985,-118.524643
90003,33.977656,-118.275069
90745,33.828382,-118.259464
90230,33.992222,-118.415481
91342,34.277343,-118.364126
90033,34.042271,-118.213333
90049,34.050658,-118.474872
90744,33.801066,-118.262988
90746,33.854261,-118.239489
90291,33.998008,-118.461421
90025,34.044512,-118.463145
90022,34.040258,-118.166644
90280,33.944667,-118.192772
90042,34.119354,-118.206591
90044,33.986954,-118.29567
91607,34.170975,-118.398769
90005,34.064221,-118.336875
91352,34.221663,-118.405334
90731,33.73756,-118.2944
90004,34.070615,-118.305393
91364,34.158243,-118.629996
91324,34.237459,-118.540773
91367,34.181815,-118.566
91605,34.2056,-118.3829
90035,34.049888,-118.39041
91303,34.20603,-118.605521
91335,34.218922,-118.525007
91331,34.232927,-118.429457
90402,34.031742,-118.512182
91304,34.217125,-118.616317
90745,33.830315,-118.258776
91604,34.14096,-118.3921
90048,34.059307,-118.369374
90011,34.003636,-118.260555
90012,34.064142,-118.240034
90034,34.037721,-118.397592
91326,34.293575,-118.547491
90745,33.811578,-118.270972
90021,34.031654,-118.253877
90303,33.937021,-118.31903
91401,34.16631,-118.4387
90249,33.894955,-118.312702
90034,34.01724,-118.41997
91402,34.22584,-118.4399
91311,34.257666,-118.606574
90028,34.105561,-118.32054
90034,34.03553,-118.3926
90016,34.032393,-118.353927
90250,33.928369,-118.315635
90063,34.057194,-118.171801
90047,33.921767,-118.3081
91335,34.217455,-118.548365
90039,34.089373,-118.258145
90034,34.027399,-118.425274
90291,33.990258,-118.452859
91406,34.208112,-118.477521
91605,34.19528,-118.413381
91607,34.160767,-118.389274
90016,34.017431,-118.344652
91304,34.212264,-118.610864
90004,34.069588,-118.285894
90049,34.082165,-118.462571
90002,33.941636,-118.247491
90201,33.976343,-118.196918
90026,34.066348,-118.255835
90045,33.973624,-118.405236
90043,33.997113,-118.329162
90035,34.047136,-118.373482
90275,33.749738,-118.312274
90746,33.851112,-118.250756
90023,34.022267,-118.211262
90041,34.138492,-118.198975
90731,33.730624,-118.295105
91344,34.274245,-118.474485
91326,34.266462,-118.53326
90004,34.082025,-118.288935
91325,34.239028,-118.507682
90745,33.835872,-118.240603
90065,34.127433,-118.227186
90247,33.882829,-118.30466
91423,34.147883,-118.424471
90275,33.766091,-118.31598
90810,33.836041,-118.213915
90031,34.090749,-118.238037
90016,34.02296,-118.3478
90001,33.962248,-118.247894
91342,34.300365,-118.44758
90041,34.135855,-118.212833
91601,34.168122,-118.387987
90023,34.018774,-118.185598
91343,34.238896,-118.479586
91367,34.169525,-118.642507
91342,34.301459,-118.466063
90032,34.08971,-118.1775
90201,33.963164,-118.182364
90047,33.935979,-118.303798
90026,34.08892,-118.2494
91316,34.17676,-118.523175
90024,34.05369,-118.4363
91401,34.182791,-118.424365
90717,33.787718,-118.314419
90033,34.052425,-118.197501
91342,34.30807,-118.4379
91606,34.188568,-118.374958
90024,34.059181,-118.431126
90046,34.08284,-118.359927
91342,34.280602,-118.390743
90731,33.730215,-118.285942
90043,33.991927,-118.343149
90037,33.996055,-118.287385
90044,33.934461,-118.282691
91331,34.283224,-118.407571
90717,33.792901,-118.312611
90065,34.118134,-118.240663
90001,33.97451,-118.238274
90022,34.019743,-118.171973
90011,33.998488,-118.262383
90018,34.019213,-118.306424
91352,34.222999,-118.403656
90042,34.115987,-118.19881
90027,34.105909,-118.285143
90003,33.96969,-118.268887
90744,33.788858,-118.265747
91344,34.294861,-118.511905
91306,34.196513,-118.577004
91405,34.207902,-118.458207
90255,33.98114,-118.217383
90247,33.8818,-118.286
90248,33.867463,-118.295544
90022,34.02587,-118.157015
90042,34.117629,-118.182786
90031,34.072179,-118.206054
91406,34.199,-118.50369
91311,34.262329,-118.584848
91343,34.241584,-118.481421
90039,34.122534,-118.267743
91352,34.216338,-118.35788
90061,33.93282,-118.2711
90001,33.961033,-118.237719
91344,34.266964,-118.507773
90066,34.001516,-118.428935
91401,34.178131,-118.41569
90028,34.100035,-118.313475
90059,33.934093,-118.237372
91335,34.188282,-118.531323
91340,34.302114,-118.429707
90031,34.06806,-118.211743
90744,33.786254,-118.272541
91331,34.254057,-118.421743
91367,34.177006,-118.645996
90501,33.833081,-118.301292
90034,34.034125,-118.390578
91307,34.189413,-118.619981
90036,34.069371,-118.361215
90710,33.793622,-118.302908
91342,34.305495,-118.417271
90057,34.061217,-118.279857
91303,34.196844,-118.592493
90044,33.951795,-118.287262
91344,34.267975,-118.477721
90744,33.77543,-118.2764
91405,34.200691,-118.439656
90270,33.985801,-118.176837
91342,34.315126,-118.465039
90042,34.11684,-118.2013
90031,34.085358,-118.212703
90006,34.052715,-118.305078
90023,34.036424,-118.211937
90028,34.09835,-118.3388
91325,34.24014,-118.5045
90058,33.995985,-118.240929
90011,33.996913,-118.253576
90005,34.056214,-118.285127
90003,33.967701,-118.267175
91342,34.31327,-118.424201
90032,34.082858,-118.192106
90255,33.988009,-118.217337
90043,33.980338,-118.328062
91406,34.1901,-118.5046
90039,34.108954,-118.267023
90011,34.00932,-118.2515
91335,34.220119,-118.54843
91344,34.275589,-118.487796
90002,33.943542,-118.231513
90018,34.03584,-118.3132
91304,34.215531,-118.636107
90049,34.070095,-118.488879
90045,33.96248,-118.404607
91411,34.168002,-118.457992
90029,34.096,-118.2817
91401,34.190533,-118.429503
91344,34.285381,-118.493321
90047,33.958001,-118.305838
91436,34.148448,-118.492595
91754,34.04014,-118.152173
91343,34.230716,-118.470245
91601,34.165979,-118.377218
90031,34.091277,-118.202072
90046,34.08767,-118.3629
91311,34.253636,-118.592315
90028,34.094611,-118.317777
90746,33.856513,-118.261522
90731,33.724433,-118.300781
91406,34.193364,-118.514591
91367,34.170953,-118.641961
91352,34.22587,-118.404621
90280,33.961023,-118.221873
91402,34.240771,-118.445966
90001,33.986638,-118.240166
91306,34.224976,-118.582699
90061,33.935251,-118.268752
91367,34.183449,-118.647135
90029,34.089224,-118.289043
90026,34.078767,-118.257776
90270,33.989936,-118.199991
90717,33.80087,-118.320345
91401,34.17921,-118.4146
90023,34.025574,-118.20265
91325,34.216819,-118.513671
90019,34.056138,-118.332209
90027,34.102749,-118.293174
90045,33.957898,-118.420435
91331,34.271837,-118.404863
91605,34.197087,-118.416256
90006,34.044019,-118.288222
90011,33.994896,-118.273437
90044,33.958886,-118.285185
90047,33.948842,-118.310738
90037,34.008125,-118.292252
90066,34.016124,-118.43485
90002,33.940503,-118.245501
90272,34.045639,-118.547639
90027,34.108684,-118.276472
90016,34.035711,-118.36388
91343,34.254299,-118.496291
90026,34.084221,-118.2649
90001,33.967951,-118.260478
90046,34.084147,-118.345315
91335,34.210043,-118.559929
90037,34.007826,-118.289835
90021,34.033615,-118.234249
90502,33.82482,-118.295692
90026,34.088693,-118.275269
90255,33.980298,-118.227944
90044,33.969733,-118.291091
91423,34.16346,-118.4288
90001,33.978183,-118.249929
91340,34.270942,-118.440905
90248,33.870227,-118.294823
91606,34.180625,-118.409902
91343,34.237982,-118.478096
91331,34.243887,-118.414754
90042,34.10993,-118.1983
90022,34.02875,-118.1587
91340,34.28847,-118.434
91042,34.24919,-118.2725
91040,34.269201,-118.303363
90019,34.042397,-118.326891
90044,33.98678,-118.2916
91406,34.192738,-118.506565
90032,34.068329,-118.192953
90033,34.059787,-118.195913
91324,34.226215,-118.547223
90710,33.80363,-118.306826
91356,34.162057,-118.530652
91304,34.223395,-118.60806
90026,34.062062,-118.260692
90255,33.985696,-118.197193
90044,33.94882,-118.2941
90002,33.946699,-118.258448
90003,33.947643,-118.280737
91324,34.251088,-118.552387
91343,34.220956,-118.460516
90037,34.002775,-118.29908
90710,33.794911,-118.293273
91601,34.165508,-118.388104
91325,34.22431,-118.5248
90007,34.0352,-118.278425
91340,34.275602,-118.444648
90280,33.955283,-118.211231
91342,34.312335,-118.4503
90061,33.92632,-118.272166
90248,33.862239,-118.30609
90059,33.934188,-118.245407
90255,33.983611,-118.211562
90249,33.889058,-118.316622
90247,33.893566,-118.305801
90002,33.943425,-118.237136
90003,33.926294,-118.272961
90247,33.909663,-118.289995
90059,33.933448,-118.252587
90045,33.968203,-118.377671
91342,34.290203,-118.456495
90064,34.038136,-118.421576
91303,34.19639,-118.603019
91606,34.179116,-118.368677
90272,34.045162,-118.527456
91331,34.269756,-118.415221
90034,34.026206,-118.407488
90201,33.960479,-118.173735
90732,33.753316,-118.304298
91367,34.171333,-118.586695
90001,33.970277,-118.250172
90293,33.956749,-118.433221
90710,33.802557,-118.307219
90066,33.99659,-118.4417
91042,34.253379,-118.28529
90230,33.982454,-118.409335
91343,34.24026,-118.460608
90731,33.714238,-118.28991
91304,34.209471,-118.642959
91344,34.263134,-118.479727
91356,34.167049,-118.542561
90710,33.804475,-118.302873
90031,34.075021,-118.204279
90249,33.911308,-118.32023
90019,34.051645,-118.331047
90029,34.09156,-118.2994
90063,34.03475,-118.1915
91402,34.21501,-118.4345
90044,33.971415,-118.298309
91602,34.15328,-118.3857
91335,34.203398,-118.538618
90049,34.055294,-118.495355
90064,34.028515,-118.440261
90022,34.037266,-118.159121
90059,33.934003,-118.227687
91423,34.158119,-118.417876
90041,34.133269,-118.194279
90002,33.94323,-118.2305
91411,34.192283,-118.46269
90033,34.03848,-118.210926
91352,34.215956,-118.36621
90077,34.119777,-118.464629
90026,34.071421,-118.270228
90048,34.081084,-118.374746
90023,34.02828,-118.187186
90001,33.960663,-118.251799
90255,33.98512,-118.218499
91340,34.27926,-118.447396
90280,33.955976,-118.202121
91345,34.262407,-118.457782
90042,34.11871,-118.1725
90731,33.729989,-118.299385
90015,34.02967,-118.2563
90062,34.011381,-118.307927
90038,34.089505,-118.315568
91605,34.21295,-118.416496
90019,34.046587,-118.355882
90033,34.04523,-118.217688
90028,34.099872,-118.33346
91343,34.24261,-118.4658
91364,34.160104,-118.588224
90732,33.738153,-118.311686
90003,33.971565,-118.275189
90047,33.972505,-118.316012
91331,34.251993,-118.432836
90034,34.03852,-118.384407
91403,34.15033,-118.455405
91335,34.196835,-118.557487
90032,34.082278,-118.169197
90018,34.026362,-118.323761
90044,33.978138,-118.28431
90003,33.984605,-118.281165
90012,34.075807,-118.232112
90023,34.031732,-118.217086
90280,33.952827,-118.196854
91406,34.212968,-118.505742
90025,34.044874,-118.447998
91352,34.249311,-118.369888
90230,33.995097,-118.413344
91311,34.252044,-118.587457
91605,34.214987,-118.400109
91040,34.262758,-118.314831
91306,34.213335,-118.582042
91306,34.203818,-118.570836
91342,34.312567,-118.447075
91411,34.18355,-118.46144
91364,34.169124,-118.571695
90731,33.761937,-118.29824
91356,34.174802,-118.545657
91331,34.268828,-118.431899
90015,34.048202,-118.273225
90004,34.070684,-118.335003
90007,34.024689,-118.28251
90002,33.942787,-118.247046
91364,34.169065,-118.569851
90041,34.121025,-118.21721
91601,34.159597,-118.361258
90290,34.091785,-118.603682
91324,34.248106,-118.546566
90746,33.857259,-118.267654
90011,34.01282,-118.2689
91344,34.269003,-118.49307
90280,33.943587,-118.182467
90011,34.022592,-118.250065
90018,34.034857,-118.310657
90745,33.814094,-118.282495
90057,34.063654,-118.267181
90025,34.045862,-118.460862
90033,34.050053,-118.224734
91405,34.20556,-118.46116
91406,34.192587,-118.501577
90068,34.125582,-118.345109
90004,34.08045,-118.3158
91401,34.188287,-118.446259
91411,34.16969,-118.451302
91335,34.182751,-118.546772
91340,34.280891,-118.422645
91331,34.23991,-118.420349
91042,34.260937,-118.29854
90007,34.03094,-118.292648
90058,34.003829,-118.231147
90280,33.946155,-118.211581
91606,34.18571,-118.3927
90016,34.022201,-118.34694
90038,34.087956,-118.326785
91343,34.252205,-118.477911
90004,34.07398,-118.291059
90011,34.009397,-118.258276
90024,34.069926,-118.43358
90047,33.937891,-118.304235
90064,34.028936,-118.434948
90007,34.021712,-118.297164
91307,34.191546,-118.638546
90044,33.924447,-118.293845
90069,34.089143,-118.387009
90046,34.090006,-118.3618
90037,34.004968,-118.280309
90045,33.958367,-118.42865
90062,33.993976,-118.307396
90291,33.991527,-118.472361
90025,34.047435,-118.429959
90745,33.826909,-118.284663
90731,33.716544,-118.308358
91356,34.165404,-118.544988
90744,33.796876,-118.273661
90036,34.057406,-118.344282
90032,34.069723,-118.186419
90005,34.058769,-118.314727
91306,34.219372,-118.570692
90046,34.114314,-118.379954
91367,34.176177,-118.632646
91364,34.15847,-118.6097
90201,33.977645,-118.177659
90045,33.968571,-118.404216
90042,34.120913,-118.194476
90043,33.994851,-118.326625
90272,34.047035,-118.531057
90017,34.057881,-118.262112
90021,34.03191,-118.2542
90015,34.031021,-118.255512
91335,34.2051,-118.528645
90280,33.959466,-118.209533
91307,34.1903,-118.648402
90003,33.949726,-118.278718
90011,33.990895,-118.26443
90061,33.90391,-118.2693
90026,34.061536,-118.263282
90004,34.081317,-118.316005
91602,34.148024,-118.36765
90270,33.989158,-118.18996
91335,34.203318,-118.556978
90012,34.06299,-118.251
91605,34.20618,-118.4119
90022,34.03707,-118.1683
90033,34.037485,-118.212057
90007,34.0396,-118.2964
90247,33.887563,-118.296077
90732,33.74063,-118.3095
90036,34.082693,-118.360043
90043,33.995665,-118.355677
91335,34.189181,-118.524865
91342,34.279442,-118.38286
91402,34.235,-118.455612
90023,34.030096,-118.210133
90057,34.055227,-118.273326
90201,33.967388,-118.177655
90041,34.137098,-118.187891
91303,34.207075,-118.587974
90057,34.066641,-118.280268
91364,34.165432,-118.56292
91335,34.19903,-118.5481
90035,34.044267,-118.371433
90042,34.102108,-118.204272
91316,34.174878,-118.515848
90059,33.924266,-118.245982
91335,34.184942,-118.538329
90019,34.04506,-118.3176
90280,33.944523,-118.21856
91343,34.227094,-118.498673
90033,34.058055,-118.203251
91402,34.219263,-118.441661
